board_hash,value
-63017805206032625001-1,0.6125716435151591
66684539075228361541-1,0.6360039563793698
-5090512829073757331-1,0.6625767729723252
-54019294146403259151-1,0.6696903210662835
-130323028908342783611,0.5
-18331659678230514891-1,0.52048
589289783108314849311,0.5
-84641959138876452171-1,0.38
-391422140835967729411,0
67992732189668001911,0.5
-41625594855487850291-1,0.5
146196868903654788011,0.5
71166400047287765901-1,0.5
28558057072203857231-1,0.5
83789914130670354881-1,0.5
6636151240224870821-1,0.5
74042508117449463881-1,0.5
3862511912204265641-1,0.5
-7954767504767270581-1,0.5
-904352878196556451911,0.82
-2353620437191860201-1,1
-264842858951899501011,0.5
-66873866066436327791-1,0.5
23516663891278305041-1,0.5
-768451299119431301-11,0.5
8538977758311490134-11,0.5
58568138697712651581-1,0.5
89464558402262994381-1,0.5
91480961679376198641-1,0.58
78390887424361063661-1,0.62
64786329773716454691-1,1
-5615789709772193877-11,0.5088109831177561
-5150360339307684766-11,0.5
-58077020264140133951-1,0.5
-73943448472168877741-1,0.5
-2254990433382667656-11,0.5
4365350570486969050-11,0.5
-20719313038971350311-1,0.5
-9878180149282904311-1,0.5
89782292977762281761-1,0.3
388857062931982781111,0
912592667129883715011,0.5
-85290517452731158161-1,0.5
132249326934596331111,0.5
63248253538814863261-1,0.5
47073714010803080091-1,0.5
12448502069951818201-1,0.6634203871621939
-8369189867490030271-1,0.7449935192746885
271137154176102154211,0.7123847680000001
-18109286407691626561-1,0.9264742912
-39523847152282997301-1,1
-117801854830551779611,0.7393768442395152
-63303105339469882521-1,0.7453073617029291
-3431471508213882471-1,0.7394781067194601
621802176024008012411,0.5
3064565387654451731-1,0.47952
-48219524844515141281-1,0.5
-21662283833438887381-1,0.5
34861856573760271341-1,0.9853456957539883
609970852661907872811,0.7
-72353795119166425181-1,1
8683620238337018101-1,0.11597865114646205
65085676207877365581-1,0.10405588377606728
-63468418575263612381-1,0.07765174809373226
-8994377696121019611-1,0.2847723695959491
-27109571878378552401-1,0.753119796818714
6283339005593949164-11,0.09589644043341004
-5199480269714098464-11,0.1425514297322373
1756553411796365419-11,0.3
85301579948619492491-1,0.6941632
33714940700547809561-1,1
-170334886544803425411,0.7178011482258938
239680264584516082911,0.5
85285236463020258781-1,0.50196608
